Approved,ID
0,APPU30837799423
1,APPV90150569534
0,APPY90998636822
1,APPZ50574239919
0,APPA60535757038
0,APPB70819859135
0,APPC90403659224
0,APPD80882824302
0,APPE50463308414
0,APPF20297199534
0,APPG20242075619
1,APPH40396036707
1,APPI20017737803
0,APPJ30013662939
0,APPK40039094014
0,APPM40866809219
1,APPN20608855314
1,APPO40302062425
0,APPP90651732521
0,APPQ50061791628
0,APPV10898424115
0,APPW70001949219
0,APPX20264973315
0,APPZ90412698506
0,APPA50308413635
0,APPB30334197747
0,APPC80862491829
0,APPD10315669914
0,APPE30928808001
0,APPF80351079111
1,APPG20956904227
0,APPJ90659416509
1,APPK40605569626
0,APPL30512025733
0,APPM10028086806
1,APPN40302376918
1,APPO20762192041
1,APPP90719381115
1,APPQ80077261222
0,APPR10851432332
1,APPT30131677518
0,APPU50210358644
0,APPW30871543832
0,APPX30285928907
0,APPY10903298045
1,APPZ60996784126
0,APPB90609608301
0,APPD90095109546
0,APPE90237605627
0,APPF60371103726
1,APPG90160342804
1,APPH80445945911
1,APPJ10338659125
0,APPK60923738238
1,APPL80352823328
1,APPM80622044414
0,APPN70751381537
0,APPQ50591991801
0,APPR90437399926
0,APPS30935902005
1,APPT60778727122
1,APPU80720832211
0,APPV20875562328
1,APPX50208549538
0,APPY70849215638
0,APPZ10600729742
0,APPB70697787902
0,APPC80243327018
0,APPD30146937143
0,APPF60032639327
0,APPG10825555435
0,APPH60178243528
0,APPK40699627807
0,APPL60371187938
0,APPM70872928049
0,APPN10143057132
0,APPO60718044241
0,APPP40314873315
1,APPQ70160432444
0,APPR50132519529
1,APPS80806275633
0,APPT90270908701
0,APPV70509359921
1,APPW80830319043
0,APPX60871808129
0,APPY50985553244
0,APPZ10494896303
0,APPA90256206429
0,APPB70531085503
0,APPC90099287641
0,APPE30059075849
0,APPG60243215026
0,APPH90626043104
0,APPI20472331238
0,APPJ20940811337
0,APPK30025265428
0,APPL50577591537
0,APPM60205288622
0,APPP60075894913
0,APPQ50584411004
1,APPR90887857118
1,APPS50710166225
0,APPT50385891305
0,APPU40422906415
0,APPV20900866527
1,APPX30827649749
0,APPY80016002803
1,APPZ80237923907
0,APPB50322846136
1,APPC10179499214
1,APPD80337069325
1,APPF90947809549
0,APPG50263979605
0,APPH70291214717
1,APPI10533428846
1,APPJ60825232908
0,APPK10097902024
1,APPN50218014315
0,APPO60785208402
0,APPP40261523528
1,APPQ20383305633
1,APPR40550835749
1,APPS30588359843
1,APPT10624287904
1,APPU80875587039
1,APPX60657492302
0,APPY40230379416
0,APPZ50069899531
0,APPA30994038646
0,APPB20011442736
0,APPC80770228842
0,APPE40532278027
1,APPF10995353138
1,APPG50723693206
0,APPH30849363328
0,APPI10311605414
0,APPJ80425021541
0,APPO60336952033
0,APPP90374588143
0,APPQ40216987216
0,APPS10302941431
0,APPT70547018531
0,APPU70827871641
0,APPV10827993739
0,APPW90643399819
1,APPX70926607921
1,APPY30124888021
0,APPZ80137538136
0,APPA10656449214
0,APPB50936988303
0,APPC50291028429
1,APPD90174398538
0,APPE40471487601
0,APPF80725806704
1,APPG30431997815
0,APPH40386692906
1,APPI90924343024
1,APPK20351937234
1,APPL30289518334
1,APPN10749487504
0,APPO50097904639
0,APPQ40454168803
0,APPR70079885912
0,APPS80880191013
0,APPT90582833106
1,APPV70127441337
0,APPX50359367545
1,APPY90104306603
1,APPA30919525812
0,APPD90456466144
1,APPE90658978216
1,APPF60226003303
0,APPG90100305411
0,APPH10867192527
0,APPJ20151495725
0,APPK80974352844
0,APPM30724546036
0,APPN10422125145
0,APPO50229898211
0,APPP90151054303
0,APPR40729715542
1,APPS70461881616
0,APPT60652203727
0,APPU80687404835
0,APPW80403943026
0,APPX50621147129
0,APPY50336529241
0,APPB30175173528
0,APPC90516201612
1,APPD80903163728
0,APPE10944395836
0,APPF10235722913
1,APPG50156559012
0,APPH30309864103
1,APPL10812952501
0,APPM70804747622
0,APPN20775779748
1,APPP20882685915
0,APPR80709376113
0,APPT10810935336
1,APPU30219138423
1,APPV20240508534
1,APPW80116953645
0,APPX60927239741
0,APPY40775347824
1,APPA50341196015
1,APPB70189823105
0,APPE30092794414
1,APPF30794392506
1,APPG80658963626
0,APPK80200469005
0,APPL30950449104
0,APPM60548468236
0,APPN60568642314
0,APPO50105847441
1,APPP70445395538
0,APPQ80962959643
1,APPR30799825727
0,APPS10189986838
1,APPT50877148914
0,APPU50372603018
1,APPV50873017101
0,APPW10737134214
0,APPX30827849324
0,APPY40106903441
0,APPZ40067745507
1,APPB90268405714
0,APPD40222894902
0,APPE40573028017
0,APPF60937335146
0,APPG30864704203
1,APPH70125813337
1,APPI20001759447
1,APPJ80090668511
1,APPL50087622742
1,APPM70302385812
0,APPO40444396031
0,APPP60838326118
0,APPQ80249027219
0,APPS80367124438
0,APPT90250586514
1,APPU20041926645
0,APPW30399551816
0,APPX20963108925
0,APPY90962399037
1,APPZ20270473147
1,APPA60738147217
0,APPB70831908335
1,APPC60864674445
1,APPF60301131706
0,APPH60990159926
0,APPJ80635868125
1,APPK40731012204
0,APPL10301706325
0,APPM60529813417
1,APPN70527249523
0,APPQ60275776804
0,APPS90223738035
0,APPT80158111105
0,APPV80357693328
0,APPW40559108433
0,APPX50147802547
0,APPZ20626799707
1,APPC70887991036
1,APPD70519296147
0,APPE80412537213
1,APPF70074822339
0,APPH50409113533
0,APPI60129964616
1,APPJ20487089718
0,APPK20433811818
0,APPL20144388905
0,APPM30088758014
1,APPN40634202129
0,APPP50071264349
1,APPQ90052266407
0,APPR60186931512
0,APPS60173015644
1,APPT60271789704
0,APPV60997422911
1,APPW10818013001
0,APPX80718031112
0,APPY70635449218
0,APPZ20758668339
0,APPA40195729411
0,APPB60078191538
1,APPC10878907645
1,APPD20642161713
1,APPE10340371816
1,APPF50729586903
1,APPG30062226037
0,APPH40316404143
1,APPI20090957235
1,APPJ50320355344
0,APPL40748231543
0,APPM20542082603
0,APPN10863447739
0,APPO70187521808
0,APPP30571296936
1,APPQ40099048013
0,APPR80700796133
1,APPS60920838247
0,APPV60529434544
0,APPW30759332647
0,APPX90427923716
0,APPY10749415849
1,APPA70506887012
0,APPC30720689234
0,APPD20960851315
0,APPF80858251517
0,APPG60626237611
1,APPH90958726723
0,APPI90284119801
0,APPJ10770021903
0,APPK40627517031
1,APPL60941237121
0,APPM10767877245
0,APPP50340678518
0,APPQ40961347633
0,APPR50033294746
1,APPS90134698818
0,APPT70903512915
0,APPU40640449027
0,APPW40213705218
0,APPX80175836323
0,APPY90867576418
0,APPZ40658255519
0,APPA50322468649
0,APPB70196074724
1,APPC40328812837
0,APPE70499288019
0,APPF20152773129
0,APPH10129984324
0,APPI50145126448
1,APPJ80258498527
1,APPK80320662605
0,APPL10339744733
1,APPM80664032844
0,APPN80479184925
1,APPO20365577034
0,APPQ90770973238
1,APPR10514986322
0,APPS90060217404
1,APPT90953837546
0,APPU20616917639
1,APPV80934776711
0,APPW40438947814
0,APPX50941736902
0,APPY90658881025
1,APPZ10032655133
1,APPA80804587241
0,APPB40102139332
0,APPC40254345439
0,APPD40579985547
0,APPE60801415605
0,APPG20223439803
0,APPH40960116916
1,APPI70962731019
0,APPJ70391176122
0,APPK90951648241
0,APPL90555343315
0,APPM50659541441
1,APPO50262449634
0,APPQ70924139814
1,APPS80335181016
0,APPT20482503122
0,APPU90456604215
0,APPW50255652412
0,APPY80310921607
0,APPZ60914521734
1,APPA60076123817
0,APPC50498681009
0,APPD10381274141
0,APPE80834248212
0,APPF60373087339
0,APPG10206465414
0,APPH40897629543
0,APPI40081373628
0,APPJ60983401732
0,APPL60892151903
1,APPM60348116032
0,APPN30780979137
1,APPO20944231248
1,APPP20503776335
0,APPQ20498622449
1,APPR50074385531
1,APPS70324163625
0,APPT90515731741
0,APPU70930199822
0,APPV70082748925
0,APPX70045293129
0,APPY70465139229
0,APPA20024573423
0,APPB70043303544
0,APPC90222875613
0,APPD60034978747
0,APPE60996594842
0,APPF50295993908
0,APPG80560679018
0,APPH90174397144
0,APPI60657074245
0,APPL20364965543
0,APPM90470588607
0,APPO70220139831
1,APPQ40089436043
1,APPR50400468107
0,APPS90566383208
1,APPV40007968511
1,APPX50898599738
0,APPY40389758849
1,APPZ70546451947
1,APPA30891755008
0,APPB10345339106
0,APPC40613459234
0,APPD10923469334
0,APPE60910873416
0,APPG70611271619
0,APPH10987102745
1,APPI80376859825
0,APPJ30606257945
1,APPK70074615006
1,APPL80111259112
0,APPP30494284545
0,APPQ30165707609
0,APPR80703192714
0,APPS30700569818
0,APPT50382173923
0,APPV30006116124
0,APPW20708319234
1,APPX70928755347
0,APPZ50958885506
0,APPA20462244608
1,APPB10219401714
0,APPD30331083915
0,APPE20713169028
0,APPF10992048139
1,APPG70635903249
1,APPI80706495413
1,APPJ20183636533
1,APPK40976409617
1,APPL50038796727
0,APPO80602824027
0,APPQ80408066235
1,APPR90984277314
1,APPS20890041432
0,APPU70852752637
0,APPV90722632722
1,APPW30340322821
1,APPX80494741937
1,APPA80295825203
0,APPB30940345312
0,APPC40184633422
0,APPD80847623508
0,APPE10525418629
1,APPG10678288831
0,APPH40892655946
1,APPI40072219045
0,APPJ60593842127
0,APPM70327724411
0,APPN50533022532
0,APPO30474425646
0,APPP90694032731
0,APPQ60375778843
0,APPR60137284913
0,APPS10512202023
0,APPT20974601141
0,APPU60461258236
1,APPX20915328526
0,APPY10697685639
0,APPZ60446448726
0,APPA80695041839
0,APPB60365267947
0,APPC70595345008
1,APPD30168983104
0,APPF20827507306
0,APPG30733552435
0,APPH20645386522
1,APPI10941326618
0,APPJ50666354723
1,APPK30500404805
1,APPL30843809911
0,APPM90307419025
0,APPN90173508141
0,APPQ60354785406
0,APPR90108427539
1,APPT20629116721
0,APPU30105919847
1,APPV90026115915
0,APPW50850041036
1,APPX80351472122
0,APPY10523931247
1,APPA30813099415
0,APPB40781645526
0,APPD30113479729
1,APPE10931152846
1,APPG60953479041
0,APPH50467505141
0,APPI20950753226
0,APPJ10323466326
0,APPK80366906441
1,APPL70593343518
0,APPN70747709709
1,APPP70936709922
1,APPS40361279249
0,APPT20192603326
1,APPU10216317448
0,APPW20877344648
1,APPX70981651708
0,APPY70635587817
0,APPZ50167981931
1,APPA50719871049
0,APPB30913872117
0,APPC50022449221
1,APPD90238942345
0,APPE80400988401
1,APPF60674265523
0,APPH60621194711
0,APPJ70667105939
0,APPK50688867029
0,APPM30766449249
0,APPN90748957314
0,APPO20592881435
0,APPP30717171519
0,APPQ60415283627
0,APPR70542784713
0,APPT80582083903
0,APPV50625631105
0,APPW50439597211
1,APPY90363547449
1,APPZ60030982541
1,APPA80249708612
1,APPB80197065738
0,APPC90801995805
0,APPD70550666948
1,APPE70324808006
1,APPF90057804136
0,APPG80538156239
1,APPH30299301311
1,APPI50402316444
0,APPJ30704473509
1,APPK70475419644
0,APPL50977885709
1,APPM40543018826
0,APPN90884433901
1,APPO80585673032
1,APPP90787702114
0,APPQ50414367203
0,APPR90876465311
1,APPT10397695514
1,APPV70421663731
1,APPW90900124803
0,APPX10461863918
0,APPZ90240143125
0,APPA10376461205
1,APPB80899984322
1,APPC30313386416
0,APPF90291768711
1,APPJ20825602123
1,APPK30253981235
0,APPL80004753307
0,APPM80327362428
1,APPN40907601507
1,APPO40805795623
0,APPP60771202723
0,APPR90959846934
0,APPS10779504019
0,APPT80902383145
1,APPV90076462305
0,APPW70575773434
1,APPX10370696542
0,APPY50884091639
1,APPZ70882171734
1,APPE50300722201
0,APPF30967339313
1,APPG30062781415
1,APPH70082283526
0,APPI60068606617
0,APPJ70536348746
1,APPN20785183134
1,APPO70696127203
1,APPP70535573323
0,APPR30407646543
0,APPS40980222625
1,APPU40818627815
0,APPW20547799024
0,APPX80703154133
0,APPY90827946249
0,APPA30862289401
0,APPB70691579547
1,APPC60705428634
1,APPE50472811829
0,APPF50251068907
0,APPG20699552003
0,APPH30367907149
1,APPI40405826201
0,APPJ60502877313
0,APPK10534285434
0,APPM50023255639
1,APPN80280275705
0,APPO60426922826
0,APPP20966232902
1,APPQ90260365049
1,APPR30726295136
0,APPS60633511236
0,APPT60827736314
1,APPU90467757436
1,APPV20756006505
1,APPW80951812625
1,APPX70719023731
0,APPY10227294835
1,APPZ90834877915
1,APPA40916663026
0,APPB20602469135
1,APPC50825755245
1,APPE90607973432
1,APPH80318787717
1,APPI60760405804
0,APPK50853539029
0,APPL50510514109
0,APPM50622058219
0,APPN80707839322
0,APPO50365219425
0,APPR50194418703
0,APPT90293415906
1,APPU80932343015
1,APPV30091201101
1,APPX20722702329
0,APPY70932379432
0,APPZ70462226513
0,APPA70672588624
0,APPB30200885746
1,APPC20837542821
0,APPD40062325941
1,APPE90900325006
0,APPF90825343141
1,APPG40921677216
0,APPH80230238338
0,APPI60247659425
1,APPJ30912842531
1,APPK60613998634
1,APPM90292695847
0,APPN80730504917
0,APPO70067482023
0,APPP80142068118
1,APPQ50412654206
0,APPS30221313424
0,APPT70863605547
1,APPV20226553714
1,APPW20919808829
0,APPX80800271929
1,APPY60174842046
0,APPA30567437217
0,APPB50785582344
0,APPC40404239419
0,APPE80693023612
0,APPF40695509727
0,APPH90638507902
0,APPJ70296338109
0,APPK70221454216
1,APPL70345597332
0,APPM80707749442
1,APPO80251088623
1,APPP80146209748
0,APPQ30022869816
0,APPR70313304943
0,APPS10120024013
1,APPU40720062231
0,APPV50733146333
0,APPW20961392435
1,APPX70532324513
1,APPY80786601616
1,APPZ40749169726
0,APPA80871273801
0,APPB50330315904
0,APPC50029064047
1,APPD90591696101
0,APPE80813175232
1,APPG90223232401
0,APPJ10258468712
0,APPK70662478829
0,APPL40135998926
1,APPO20805159208
0,APPP30787513318
0,APPQ80694074423
0,APPR30694453536
0,APPS10461657625
0,APPU30718017838
0,APPX10910983132
0,APPY90668396212
1,APPZ40170023326
0,APPA30913766413
0,APPB10676213534
1,APPC80597447616
0,APPD80701956721
0,APPE40686134828
1,APPF60160301924
0,APPG30390903031
1,APPH60832019115
0,APPI60592587232
0,APPJ60553766315
0,APPK80151728417
1,APPL50913274524
0,APPM70985006644
1,APPN20867328729
0,APPO30889545833
0,APPP10193729903
0,APPQ50633733018
0,APPR90539834103
0,APPS40006363239
0,APPT20708671324
0,APPU60133403441
0,APPV60213104548
1,APPW60544557636
1,APPX60503025718
0,APPY20153832844
1,APPZ80021455913
1,APPA20656295039
1,APPB90915819108
0,APPC60273749248
0,APPD60829255324
1,APPE20290524441
0,APPF50235149518
1,APPH10250202715
0,APPI70315907842
0,APPJ30112363906
1,APPK70704396033
1,APPL50920613149
0,APPN10601921312
0,APPO20786646423
1,APPR80644506704
0,APPS80083917812
0,APPT80018585931
1,APPU20962985009
1,APPV40247941126
0,APPX60345149348
1,APPY80878707429
1,APPZ80426123504
0,APPA60386532625
1,APPB80760029734
1,APPC50781334814
0,APPD60185146917
0,APPE60623125022
0,APPH30662531328
1,APPI10359201442
0,APPJ20953407514
0,APPK30631835634
1,APPL60879159712
1,APPM60163216836
0,APPN70126015907
0,APPO50411887004
0,APPP10920304136
0,APPQ20475013246
1,APPS80800496421
0,APPT20961545548
0,APPV40003713733
1,APPW80831989801
1,APPX70449517945
0,APPA20150405249
0,APPB70000024315
1,APPE80345342607
0,APPF40706129742
0,APPG90584163832
0,APPH80532387948
1,APPI30236178021
0,APPJ10108094146
0,APPK70442501246
1,APPM90034257436
0,APPN60786589549
1,APPO90131335644
0,APPP80936909701
1,APPQ40973337847
1,APPR50478738905
0,APPS80073747014
0,APPT20433955147
0,APPU40115507218
1,APPV40073604343
0,APPW60774316409
0,APPX90463706511
1,APPY40251742631
1,APPZ60476279702
1,APPA30609207828
0,APPD10451387129
1,APPE50507606249
1,APPF60266831308
0,APPG70738609417
0,APPH50746174536
0,APPI40259953623
0,APPJ60581185736
0,APPK50730689805
0,APPL60602527916
0,APPO50367683235
0,APPQ20735965425
1,APPR60947365501
0,APPS60089844617
1,APPT80479602745
0,APPU70844555839
1,APPW50549955008
1,APPX10705637149
0,APPY60538254215
1,APPZ10412401349
1,APPA90463959417
0,APPC10045933636
0,APPD60297107738
0,APPE50802645843
0,APPF50723118906
1,APPG90536862014
0,APPH40934743132
0,APPI40930562214
0,APPJ50686464308
0,APPK80248277434
0,APPL10147019539
0,APPM60804173626
0,APPN30536699711
1,APPO40655383809
0,APPP60934175925
0,APPQ90380488049
1,APPR60793396141
1,APPS20009239236
0,APPT70095039309
0,APPU10607177415
0,APPV10496928522
1,APPW70872728614
0,APPX50783294714
0,APPZ40123127938
0,APPA70406167019
0,APPB60948708122
1,APPD90903185321
0,APPG80145334644
0,APPH70260365702
0,APPI80825104844
1,APPJ60058643905
0,APPL60888758106
1,APPM70739986234
0,APPN50634753301
0,APPP90011459535
0,APPQ60209297611
0,APPR40519606741
0,APPS20895254817
1,APPU10540299004
1,APPV50810967119
0,APPX10333332343
1,APPY60762612416
1,APPZ80754477532
0,APPA80539446612
0,APPB90929882746
1,APPD20573298917
0,APPF60074436122
0,APPI60000369442
1,APPJ90433036507
0,APPK60768388644
0,APPL40821767716
0,APPM60553005841
1,APPN70552876927
1,APPO10231458009
0,APPP20922714125
1,APPQ70636857243
0,APPR50088149332
1,APPS70807163427
0,APPT30378269533
1,APPW70976572805
0,APPX50007492948
1,APPY50508828007
1,APPZ40839486109
0,APPA50928124227
1,APPB30088331311
0,APPC70836084413
1,APPE90896039638
0,APPF80388168746
1,APPG90497099802
0,APPI80886586047
0,APPJ30568306116
1,APPL30153287319
0,APPM60150362422
1,APPN20175463547
0,APPO80316924608
0,APPP10823174748
0,APPR80562849941
0,APPS10011837003
1,APPT70477215119
1,APPU80724021225
1,APPV90758448304
0,APPW10483476414
0,APPX40485681523
1,APPY90655239637
0,APPZ20969374716
0,APPA60996017823
1,APPB30265961938
1,APPC20389896017
1,APPD40329914106
0,APPE40916798246
0,APPF70035934338
1,APPI50489465626
1,APPK60499565808
1,APPL10410816903
1,APPM90963297021
1,APPO10775034234
0,APPQ80386537432
0,APPR50658201543
0,APPS90771403604
1,APPT40660459722
0,APPU60905846811
0,APPV90378002947
0,APPX90300903137
1,APPY80104272225
0,APPZ50678714331
0,APPB50126321507
0,APPC60123606608
0,APPD80931703748
0,APPE90975459822
0,APPF40924385945
1,APPG10929081044
0,APPI60476698244
1,APPJ80476138349
1,APPM80799386646
0,APPN30833822707
1,APPO50312504843
0,APPP60441423923
1,APPR10368522106
1,APPS80339669247
0,APPT80239646313
1,APPU20229092435
0,APPV40130865525
0,APPW40525518636
0,APPY30460354844
1,APPZ80965116917
0,APPA10032667022
0,APPB60566331145
1,APPC90995373218
0,APPD70604806304
1,APPE70364675439
1,APPF70576258542
1,APPG70222103636
0,APPI30505851811
1,APPJ40620299938
0,APPK60152261036
1,APPL40461655146
0,APPM10691832243
1,APPN70269581303
1,APPO60395321431
0,APPP50009328512
0,APPQ60609312619
1,APPR20144625723
1,APPS20820241803
1,APPT10410759904
0,APPU50104254033
0,APPW70349798233
0,APPY20953908423
0,APPA80855253609
1,APPB60625298713
0,APPD50311977939
1,APPE30322781022
0,APPF30077618103
1,APPG80663705215
0,APPH50735603344
0,APPI90627722425
0,APPJ40809888535
0,APPK40872692624
0,APPM10909519809
0,APPN10004372935
1,APPO50203774011
1,APPQ90101809247
0,APPT50689979542
0,APPU30146441612
1,APPV50415198726
0,APPX30367036907
0,APPC70782596408
1,APPD80629466519
0,APPE90111274622
1,APPF20478162703
1,APPG20582429821
1,APPH80589267908
0,APPI40898736012
0,APPJ70374727133
1,APPK10817614208
1,APPL50378674321
0,APPM80285314446
1,APPN30041067521
0,APPO20661106602
0,APPP90795722707
1,APPR20294637911
0,APPS50927223028
1,APPT30084706139
0,APPU20117464206
0,APPV90870335326
0,APPW30264348443
1,APPY80704964618
0,APPZ70810791724
0,APPB20627385932
0,APPD90417633123
1,APPE10943952249
1,APPF40287257312
1,APPG80971263413
0,APPH20581831527
1,APPJ20571081746
0,APPK80573341808
1,APPL60456385925
1,APPN20094006139
0,APPO30877036208
1,APPQ90924942431
1,APPR40610244533
1,APPS30854226607
1,APPV80929202924
0,APPW90284761033
1,APPX90071304118
0,APPY20006141226
1,APPZ60774826302
1,APPA10755439416
1,APPB10055728542
1,APPD80310324726
0,APPE10104315829
0,APPF70888551946
0,APPG10308614028
0,APPH20736901111
1,APPI50869013214
1,APPJ50087153319
1,APPK20912321442
1,APPL10591128527
0,APPM60449261604
0,APPN70054801727
1,APPO70874653834
1,APPQ60040752004
1,APPR40276924121
1,APPT70052679335
0,APPU30561432447
1,APPV20991286507
1,APPW40134006611
0,APPX50814039743
1,APPZ30413992939
0,APPA50162795015
1,APPC10943888242
0,APPD10592749304
0,APPE50408228422
1,APPF90995409538
0,APPG90152462607
1,APPH40606795711
0,APPI40681941843
0,APPJ70797648926
0,APPK20114983034
0,APPL90309157127
1,APPN80537077334
1,APPO70882287424
0,APPP90689339527
1,APPQ40523793638
0,APPS50022182819
1,APPT10224083906
1,APPU20710034012
1,APPW30436995245
0,APPX80360557329
0,APPY40760283447
1,APPZ40568493548
0,APPB50337281714
1,APPC30292403824
1,APPD90334077933
0,APPE30131761047
1,APPH40015527346
1,APPI80250256412
1,APPK60610237608
0,APPL10333239718
0,APPM80805615821
0,APPO60630928048
1,APPP30143709102
0,APPQ60998009246
0,APPR30827175345
0,APPS20889079421
0,APPT60070676534
0,APPV50670469734
0,APPW70353267814
0,APPX20737516946
1,APPZ50818355112
1,APPC50208905421
1,APPD40425756545
0,APPE40320488607
1,APPF40719723743
0,APPG90210384804
0,APPH80795497921
0,APPI70251712043
1,APPJ40723403121
0,APPK80713118237
0,APPM40647442414
0,APPN90471828509
0,APPP80368199743
0,APPQ40925884805
0,APPR80671557913
0,APPT30027044126
0,APPU50513469232
0,APPV30718274315
0,APPX20032887527
0,APPY90630172627
0,APPZ90646027748
0,APPA40040959807
0,APPB30625326919
1,APPF40213629326
1,APPG60846384419
1,APPH60449642538
0,APPJ70948584709
0,APPK60354643819
1,APPL30335629904
1,APPM20821797012
0,APPN70571744149
1,APPO90882743225
1,APPP10329064349
1,APPQ60912752444
1,APPS40225047604
0,APPT50642572715
1,APPU40928424818
1,APPX10348439112
1,APPY80620514229
0,APPA10812869442
1,APPD10536423734
0,APPE70287096823
0,APPF60509401934
0,APPG60852772018
0,APPI90413982232
1,APPJ40878501304
0,APPK20224297424
0,APPL80333347515
0,APPM10297081629
1,APPO70842052805
0,APPP20980653928
1,APPQ50092545017
1,APPR10580373128
1,APPS40626462231
1,APPU90446255424
0,APPV80516481541
1,APPW70927204615
0,APPX70577627748
1,APPZ10315658913
0,APPA10700153024
0,APPC80621328216
1,APPD60786706342
1,APPE30249759416
0,APPF70627259538
0,APPH50089163727
1,APPK90345167028
1,APPL40955584137
0,APPM80586528226
0,APPN10196336337
0,APPO40472175405
0,APPP70933595505
0,APPQ80882803644
0,APPS90051595848
0,APPU50159442023
0,APPV80955735119
1,APPW80088668221
0,APPY90495003433
1,APPZ30041609517
1,APPA20079229611
0,APPB40863344748
1,APPC10113978806
1,APPD90615653939
1,APPE40643894045
0,APPF70947865132
1,APPG90084091211
1,APPL50505909719
0,APPM70781849849
0,APPN70978843947
0,APPO40901329029
1,APPQ90003115237
1,APPR20706149337
0,APPS80722204434
0,APPT50083243543
1,APPW50540398813
0,APPX50035476938
1,APPY10453823041
0,APPZ70580337128
1,APPA80017729216
0,APPC60222111442
1,APPD70759184506
1,APPE50296629622
0,APPF10285281737
1,APPG40389291848
0,APPH50384561901
0,APPI40071071008
1,APPK50579922232
0,APPL80261656309
1,APPM50153431423
1,APPN60697791538
1,APPO70086724601
1,APPP60913788732
0,APPQ20792486816
0,APPR90924878929
0,APPS90429348011
1,APPT10700526139
0,APPU30034753244
0,APPV70472058303
0,APPW70347243402
1,APPY90350009613
0,APPZ60719633723
0,APPA30105669847
1,APPB50907053923
0,APPC80150609022
1,APPD20471211143
1,APPE80326129215
0,APPF10396561325
0,APPG40519675424
1,APPI40960661624
1,APPJ80504197743
0,APPK50375583815
0,APPL60212921922
1,APPN50191978137
0,APPO70264417216
0,APPP40012701333
0,APPQ30597325403
1,APPS80143218649
0,APPT40998663731
1,APPU10473183803
0,APPV10570456916
0,APPW40532559032
1,APPZ60020103304
1,APPA40899226427
0,APPB30833638529
1,APPC30235829632
0,APPD10542909748
0,APPE80770226801
0,APPG10322043035
1,APPI60990257242
1,APPJ90261736317
1,APPK60090782438
1,APPL60624927548
1,APPM90264485614
1,APPN90548544719
0,APPO90124879844
0,APPP70479351923
1,APPQ10461932017
0,APPR30303728136
0,APPT40729779328
0,APPU50730379433
1,APPV90163824517
1,APPW70551748601
1,APPX70440529722
0,APPY20779238846
0,APPZ60670158919
1,APPB20015398149
0,APPC30073277241
0,APPD20083337333
1,APPE60787383417
0,APPG40393218607
0,APPH10481211726
1,APPI10417789832
1,APPJ30250882917
0,APPK30040362023
1,APPM80439599223
0,APPN70375367332
0,APPO50552573449
0,APPP80307321519
0,APPQ70945057628
0,APPT50672139938
0,APPV70466872133
0,APPW20183539243
0,APPX40781799319
0,APPY10395234426
0,APPZ30228417533
0,APPA50290344637
0,APPB70770201749
0,APPC40118274806
1,APPE60212597001
0,APPF10173103134
0,APPG30377808233
0,APPI80941564422
1,APPL70208759716
1,APPM90000958839
1,APPN20994834907
0,APPO20560647027
0,APPP80254173109
1,APPQ80074952221
1,APPT70160464542
0,APPU20787532601
0,APPV40471567719
0,APPW60018875811
0,APPX30819819906
0,APPY50736836023
0,APPZ50196286107
0,APPB50640421338
0,APPD10461216506
0,APPE90949603609
0,APPF70999001704
1,APPG20971732814
0,APPH20945167945
0,APPJ70918767102
0,APPK30789324225
0,APPM10476651417
0,APPN50024872516
1,APPP10312631749
1,APPQ40182856818
0,APPS90800222033
0,APPT70668894109
0,APPU40912027225
0,APPV40737332344
0,APPW20305194401
0,APPY70825638642
0,APPZ40860518729
1,APPA70074662836
0,APPB90340024944
1,APPD10364856113
1,APPE50645318227
1,APPF10089803339
0,APPG50096776415
1,APPI50302029644
0,APPJ60443491701
0,APPK80252297839
1,APPL40583199912
1,APPM70768464006
0,APPN10455342107
0,APPO80866035238
1,APPQ40913046427
0,APPS30951619649
1,APPT90594804701
0,APPU80754534819
1,APPW90643303008
0,APPY70154287213
1,APPZ20691758327
0,APPA90084498424
0,APPC30736198621
0,APPD40710178715
1,APPE40748091838
0,APPF60099604908
0,APPG60863544036
0,APPH60174667143
0,APPI40067096244
1,APPJ50037571312
1,APPK20980356426
1,APPL50536941535
1,APPM90106252621
1,APPP60130965931
1,APPQ80997874023
0,APPR20852196138
1,APPS80086618242
1,APPT80497917305
0,APPU90702209439
0,APPV40659716501
1,APPY70165405849
1,APPZ80025349903
1,APPD80008511309
1,APPE70126181419
1,APPF70044309525
1,APPG60664062642
0,APPH30994872725
1,APPI60848118844
0,APPJ40124494906
0,APPK60739332032
0,APPL90310319123
0,APPN50032803325
0,APPO70853823435
1,APPP60074557509
1,APPQ10959561641
0,APPR20248803727
1,APPT70711446933
1,APPU70329635011
0,APPW50685399248
0,APPX10909383303
0,APPZ30740974538
0,APPB60988846739
0,APPE90178774027
1,APPF50865528102
0,APPG50276016214
1,APPI60009177435
1,APPL20949933713
1,APPM20275577813
0,APPN80577779919
1,APPO30893974025
1,APPP40365297138
0,APPQ60265867242
0,APPR20345468326
1,APPS50808533441
1,APPT20584547541
0,APPV20480926712
0,APPW50894766844
1,APPX60228456912
0,APPY20808954016
1,APPB70465826327
0,APPC20450946437
1,APPD50636156525
0,APPE40674812646
1,APPF90805601705
0,APPG60276775819
1,APPH90225217929
0,APPI60083846025
0,APPJ80004065137
1,APPL20199191344
1,APPN90157867517
1,APPO60723382603
1,APPP10130053726
